31.7671	8.2293	102.186	8.27577	-4.02342	-0.476134	-4.1904	-0.2945	0.9461	-0.3239
-1.6497	0.637155	-24.1168	-12.8844	-3.77	-0.3359	-3.804	-0.397	0.9792	-0.2028
-4.81797	0.897819	-1.77237	3.42188	-3.69387	-0.248204	-3.4079	-0.4502	0.9969	-0.0785
-3.16831	-0.561363	3.48756	-1.53958	-2.9416	-0.6318	-3.0081	-0.4533	0.9989	0.0471
-2.97805	-0.816726	-0.072791	-0.769219	-3.02383	-0.370113	-2.6112	-0.4063	0.9851	0.1719
-2.2482	-0.277088	1.93089	1.84687	-2.1037	-0.1194	-2.2232	-0.31	0.9558	0.294
3.30445	8.41476	20.8007	21.1234	-1.82175	-0.120031	-1.8504	-0.1657	0.9114	0.4115
0.367625	2.2947	-13.403	-29.89	-1.4969	0.0521	-1.4986	0.0241	0.8527	0.5225
32.5183	-17.4825	91.8067	-42.1248	-1.42063	0.327978	-1.1734	0.2565	0.7804	0.6252
2.72964	-1.2049	-38.8196	24.9494	-0.4942	0.7255	-0.8798	0.5278	0.6959	0.7181
-0.35451	3.45469	1.99916	5.73207	-0.96724	1.23019	-0.6226	0.8338	0.6004	0.7997
-0.595995	1.42101	1.47968	-2.8366	-0.4419	1.1378	-0.4058	1.1697	0.4955	0.8686
-0.0526717	1.51988	1.3627	1.44439	-0.186894	1.49335	-0.2327	1.53	0.3827	0.9239
0.155086	2.08817	0.157497	1.41079	0.0984	2.0862	-0.1062	1.9092	0.2639	0.9645
-0.098397	2.63573	-0.74623	0.519192	-0.120245	3.03462	-0.0282	2.3013	0.1409	0.99
0.142487	2.80446	0.980802	0.394201	0.2184	2.7994	0	2.7	0.0157	0.9999
0.107676	3.2908	-0.194145	1.03246	0.0483187	3.47686	0.011	3.0997	0.0785	0.9969
0.113699	3.60948	0.068008	0.762348	0.124	3.5929	0.0704	3.4949	0.2028	0.9792
0.12489	4.15239	0.0121069	0.956884	0.131036	4.47148	0.1789	3.8797	0.324	0.9461
0.470437	4.19119	1.0033	-0.0212917	0.5101	4.1267	0.3348	4.2478	0.44	0.898
0.754702	4.29539	0.833365	0.94901	0.682092	3.98322	0.5356	4.5934	0.5491	0.8358
0.746418	4.91657	-0.125918	1.62263	0.7108	4.9548	0.7781	4.9112	0.6495	0.7604
1.16731	5.23602	1.10318	0.525187	1.20174	5.21	1.0585	5.1961	0.7397	0.673
1.2853	5.35149	0.273631	0.248438	1.2538	5.3302	1.3724	5.4436	0.8182	0.575
1.81302	5.59272	1.296	0.252568	1.96604	5.83878	1.7149	5.6497	0.8838	0.4679
1.81436	5.81901	-0.0259664	0.567273	1.7662	5.8295	2.0805	5.8114	0.9355	0.3534
2.52389	5.99816	1.84361	0.244963	2.70091	6.06116	2.4635	5.9259	0.9724	0.2334
2.55041	6.09746	0.0883842	0.172925	2.4847	6.0775	2.8578	5.9915	0.994	0.1097
3.35228	6.27896	1.98572	0.0981514	3.66277	6.48868	3.2572	6.0072	0.9999	-0.0157
3.85381	5.98392	1.2133	-0.875868	3.8124	5.9144	3.6555	5.9727	0.99	-0.1409
4.39027	5.8059	1.19118	-0.617602	4.50152	5.96845	4.0463	5.8886	0.9646	-0.2639
4.48777	5.77886	0.278805	-0.138693	4.4533	5.7886	4.4234	5.7562	0.9239	-0.3827
4.59974	5.67596	0.151607	-0.42611	4.66265	5.74241	4.781	5.5775	0.8686	-0.4955
4.92695	5.47622	0.814693	-0.432108	4.9573	5.4873	5.1134	5.3554	0.7997	-0.6004
5.28746	4.9622	1.02776	-1.22898	5.19065	4.80948	5.4153	5.0934	0.7181	-0.6959
5.81312	4.57674	1.35531	-0.929923	5.8347	4.5971	5.682	4.7956	0.6252	-0.7804
6.26202	4.23704	0.954762	-0.941098	6.31134	4.28639	5.9093	4.4668	0.5225	-0.8527
5.85717	4.09091	-1.11907	-0.566801	5.7443	4.0731	6.0936	4.1121	0.4115	-0.9114
6.21894	4.13501	0.595305	-0.169421	6.76278	4.39604	6.2319	3.737	0.294	-0.9558
6.53264	3.45639	0.66678	-1.70824	6.5122	3.3883	6.3222	3.3476	0.1719	-0.9851
6.6304	3.07918	0.215379	-0.88556	6.57623	3.133	6.3629	2.95	0.0471	-0.9989
6.33128	2.59461	-0.88767	-1.23279	6.2581	2.5698	6.3535	2.5503	-0.0785	-0.9969
6.50363	2.14932	0.35404	-1.16596	6.79029	2.20586	6.2941	2.155	-0.2028	-0.9792
6.31733	1.47412	-0.592588	-1.7082	6.2518	1.4446	6.1856	1.7703	-0.3239	-0.9461
6.39717	1.18175	-0.274435	-0.725778	6.78292	1.32279	6.0297	1.4022	-0.44	-0.898
5.82269	1.02897	-1.59576	-0.370235	5.7356	1.0376	5.8289	1.0565	-0.549	-0.8358
5.3625	0.669424	-1.14078	-0.940983	5.426	0.643257	5.5864	0.7388	-0.6495	-0.7604
5.44541	0.463124	0.393357	-0.477415	5.5491	0.4882	5.306	0.4539	-0.7396	-0.673
5.19648	0.324001	-0.967655	-0.351706	5.1802	0.325225	4.992	0.2064	-0.8182	-0.575
4.801	-0.15357	-0.991759	-1.21291	4.7985	-0.1849	4.6496	0.0002	-0.8838	-0.4679
4.51158	-0.0270519	-0.553685	0.402788	4.3962	0.0303342	4.284	-0.1614	-0.9354	-0.3535
3.94635	-0.0763801	-1.51542	-0.161298	3.8857	-0.0945	3.901	-0.2759	-0.9724	-0.2334
3.41983	-0.245342	-1.19746	-0.444099	3.39626	-0.250758	3.5067	-0.3416	-0.994	-0.1097
3.10451	-0.212128	-0.731578	0.19611	3.1349	-0.1856	3.1072	-0.3573	-0.9999	0.0157
2.97962	-0.293455	-0.795839	-0.204062	3.30429	-0.341551	2.709	-0.3228	-0.99	0.1409
2.32134	-0.193107	-1.75804	0.363642	2.2564	-0.1674	2.3182	-0.2386	-0.9646	0.2639
1.8764	-0.0298001	-1.13806	0.412682	2.01262	-0.027172	1.941	-0.1062	-0.9239	0.3827
1.59905	-0.00737249	-0.635934	-0.0698266	1.6329	-0.0297	1.5835	0.0725	-0.8686	0.4955
1.25398	0.284894	-0.859526	0.774892	1.17094	0.251781	1.2511	0.2946	-0.7997	0.6004
0.892003	0.542627	-0.911929	0.593777	0.8886	0.5343	0.9492	0.5566	-0.7181	0.6959
0.615239	0.850813	-0.765727	0.645104	0.692002	0.950104	0.6825	0.8543	-0.6252	0.7804
0.64721	1.22325	0.309616	0.887384	0.7062	1.248	0.4552	1.1832	-0.5225	0.8526
0.200045	1.5786	-1.12032	1.04716	0.207547	1.29933	0.2709	1.5379	-0.4115	0.9114
0.0625003	1.81167	-0.0596407	0.430349	0.11	1.7818	0.1326	1.9129	-0.294	0.9558
0.0279317	2.02516	-0.0801736	1.06904	0.0240907	1.77174	0.0423	2.3024	-0.1719	0.9851
0.0160481	2.67613	-0.0161828	1.70303	0.0191	2.7186	0.0016	2.7	-0.0471	0.9989
