8.46292	0.243462	-3.03909	-0.087429	8.46292	0.243462	1.68156e-044	0	2.13977e-038	2.1405e-038
8.4485	0.251375	-3.03909	-0.087429	8.44818	0.251553	1.68156e-044	0	2.13977e-038	2.1405e-038
8.47192	0.248809	-0.010882	0.0026717	8.56759	0.241943	1.68156e-044	0	2.13977e-038	2.1405e-038
8.46484	0.250987	-0.0108828	0.00267168	8.45582	0.253997	1.68156e-044	0	2.13977e-038	2.1405e-038
8.46093	0.251415	-0.965527	1.03334	8.42544	0.254042	1.68156e-044	0	2.13977e-038	2.1405e-038
8.39811	0.250709	-0.965528	1.03334	8.23962	0.24916	1.68156e-044	0	2.13977e-038	2.1405e-038
8.36776	0.230531	-1.82765	-2.20322	7.93286	0.188391	1.68156e-044	0	2.13977e-038	2.1405e-038
8.25731	0.216415	-1.82723	-2.20169	7.84073	0.159858	1.68156e-044	0	2.13977e-038	2.1405e-038
8.22492	0.224952	-3.18844	33.3871	7.61269	0.155818	1.68156e-044	0	2.13977e-038	2.1405e-038
8.11121	0.21462	-3.19042	33.447	7.54016	0.159641	1.68156e-044	0	2.13977e-038	2.1405e-038
8.08636	0.241761	-2.97227	27.8471	7.50815	0.0953827	1.68156e-044	0	2.13977e-038	2.1405e-038
7.98385	0.222273	-2.92597	26.6879	7.3426	0.0345312	1.68156e-044	0	2.13977e-038	2.1405e-038
7.95882	0.190129	-2.99379	26.8333	7.20598	0.00492725	1.68156e-044	0	2.13977e-038	2.1405e-038
7.85239	0.171481	-2.93871	25.5686	7.05406	-0.0533413	1.68156e-044	0	2.13977e-038	2.1405e-038
7.82092	0.17314	-2.08367	-2.10355	6.74585	-0.143185	1.68156e-044	0	2.13977e-038	2.1405e-038
7.72113	0.144577	-1.94317	-5.79598	6.84972	-0.258748	1.68156e-044	0	2.13977e-038	2.1405e-038
7.69529	0.130427	-1.892	-6.97897	6.66966	-0.346668	1.68156e-044	0	2.13977e-038	2.1405e-038
7.59931	0.0980012	-1.84508	-7.36005	6.64329	-0.462604	1.68156e-044	0	2.13977e-038	2.1405e-038
7.57818	0.0650582	-0.830169	-41.9494	6.60862	-0.557035	1.68156e-044	0	2.13977e-038	2.1405e-038
7.49466	0.0301245	-0.851234	-39.7987	6.56029	-0.650892	1.68156e-044	0	2.13977e-038	2.1405e-038
7.47371	-0.00340739	-0.546812	-49.803	6.40696	-0.842921	1.68156e-044	0	2.13977e-038	2.1405e-038
7.39792	-0.0458537	-0.711107	-41.9769	6.45805	-1.05268	1.68156e-044	0	2.13977e-038	2.1405e-038
7.38128	-0.0666551	-1.14489	-24.1723	6.38626	-1.15695	1.68156e-044	0	2.13977e-038	2.1405e-038
7.3044	-0.111744	-1.33374	-15.2896	6.25499	-1.25007	1.68156e-044	0	2.13977e-038	2.1405e-038
7.29171	-0.0734746	-0.401985	-55.0823	6.43125	-1.48148	1.68156e-044	0	2.13977e-038	2.1405e-038
7.23303	-0.12419	-0.538992	-48.205	6.36328	-1.65656	1.68156e-044	0	2.13977e-038	2.1405e-038
7.2222	-0.147957	-0.710688	-40.4108	6.3228	-1.81431	1.68156e-044	0	2.13977e-038	2.1405e-038
7.16508	-0.202263	-0.876305	-32.2393	6.24641	-1.95075	1.68156e-044	0	2.13977e-038	2.1405e-038
7.15497	-0.209933	-0.62974	-43.7903	6.31851	-2.10969	1.68156e-044	0	2.13977e-038	2.1405e-038
7.11062	-0.266403	-0.777904	-36.4056	6.34644	-2.23829	1.68156e-044	0	2.13977e-038	2.1405e-038
7.10307	-0.294037	-0.811213	-34.7906	6.32593	-2.40018	1.68156e-044	0	2.13977e-038	2.1405e-038
7.06418	-0.35295	-0.950004	-27.8887	6.34927	-2.55175	1.68156e-044	0	2.13977e-038	2.1405e-038
7.05927	-0.358453	-0.836834	-34.6695	6.43125	-2.71878	1.68156e-044	0	2.13977e-038	2.1405e-038
7.02869	-0.416595	-0.952791	-29.0794	6.43257	-2.84245	1.68156e-044	0	2.13977e-038	2.1405e-038
7.02538	-0.4374	-0.949218	-30.0293	6.46536	-3.00452	1.68156e-044	0	2.13977e-038	2.1405e-038
6.99835	-0.495956	-1.05327	-25.2291	6.44119	-3.14955	1.68156e-044	0	2.13977e-038	2.1405e-038
6.99678	-0.504201	-1.00038	-29.7989	6.52249	-3.32007	1.68156e-044	0	2.13977e-038	2.1405e-038
6.97682	-0.56265	-1.09368	-25.8059	6.5453	-3.45745	1.68156e-044	0	2.13977e-038	2.1405e-038
6.97688	-0.570913	-1.05137	-30.3496	6.6358	-3.59197	1.68156e-044	0	2.13977e-038	2.1405e-038
6.96739	-0.629745	-1.13837	-26.9223	6.76011	-3.75457	1.68156e-044	0	2.13977e-038	2.1405e-038
6.97004	-0.648669	-1.14489	-28.2461	6.83625	-3.92723	1.68156e-044	0	2.13977e-038	2.1405e-038
6.96508	-0.708308	-1.22908	-25.2032	6.85997	-4.05805	1.68156e-044	0	2.13977e-038	2.1405e-038
6.96839	-0.726696	-1.2416	-26.3819	6.86943	-4.18507	1.68156e-044	0	2.13977e-038	2.1405e-038
